file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
P30_sent103,0.0,1.001,P30,-44.342210419323976,,,2.703293317422733
P30_sent163,0.0,1.001,P30,-43.501933195153065,,,1.8144312478984101
P30_sent167,0.0,1.001,P30,-45.076585419323976,,,2.710794304877952
P30_sent013,0.0,1.001,P30,-43.20856086575255,,,2.7239805994340833
P30_sent057,0.0,1.002,P30,-44.04624720982143,,,2.4976847402815125
P30_sent075,0.0,1.001,P30,-44.31490154655612,,,2.5823263151566707
P30_sent033,0.0,1.001,P30,-43.992695711096935,,,2.6512728960714265
P30_sent047,0.0,1.001,P30,-44.4828952088648,,,3.5472543543843065
P30_sent051,0.0,1.001,P30,-45.82525011957908,,,2.841085746946872
P30_sent007,0.0,1.001,P30,-44.469068877551024,,,2.8680305693950476
P30_sent133,0.0,1.001,P30,-44.958232023278065,,,2.1955279946452704
P30_sent039,0.0,1.001,P30,-43.91810327646684,,,3.0801595375572917
P30_sent123,0.0,1.001,P30,-44.658860809948976,,,2.4436438137718675
P30_sent171,0.0,1.002,P30,-43.68265704719388,,,2.816772359773347
P30_sent045,0.0,1.001,P30,-44.209353077168366,,,2.7419815865072286
P30_sent099,0.0,1.001,P30,-43.77120037468112,,,2.6317752076906773
P30_sent081,0.0,1.001,P30,-45.71734494579081,,,3.5149670905464108
P30_sent009,0.0,1.001,P30,-45.22691127232143,,,2.334604907262852
P30_sent031,0.0,1.001,P30,-43.67045998086735,,,2.7670158587777327
P30_sent157,0.0,1.001,P30,-44.49335837850765,,,2.740868393971441
P30_sent147,0.0,1.0,P30,-43.617800342793366,,,2.232511501142781
P30_sent149,0.0,1.0029375,P30,-42.55148377710459,,,2.8377223988003477
P30_sent131,0.0,1.001,P30,-43.52667111766581,,,3.5390311214455843
P30_sent095,0.0,1.001,P30,-44.14218949298469,,,3.4922685782663305
P30_sent101,0.0,1.0,P30,-44.54517099808673,,,2.1972077963660777
P30_sent199,0.0,1.001,P30,-43.325324856505105,,,3.2624004335509484
P30_sent177,0.0,1.001,P30,-45.091577646683675,,,3.1105244538631927
P30_sent083,0.0,1.001,P30,-44.64086415816327,,,2.896552502053561
P29_sent140,0.0,1.005875,P29,-53.25546480429293,,,10.499154658824038
P29_sent026,0.0,1.0019375,P29,-50.01681580835459,,,2.927022485638699
P29_sent126,0.0,1.002,P29,-50.34109434789541,,,3.118259169824741
P29_sent080,0.0,1.001,P29,-50.10488580197704,,,2.7276400287262614
P29_sent018,0.0,1.001,P29,-48.656808035714285,,,3.720366847146334
P29_sent014,0.0,1.0019375,P29,-48.72210319674745,,,3.2586371677317
P29_sent036,0.0,1.0029375,P29,-48.14532346141581,,,7.480691709234594
P29_sent024,0.0,0.996125,P29,-49.79788145727041,,,2.9472438355112622
P29_sent068,0.0,1.0019375,P29,-49.09707330197704,,,4.664581857288228
P29_sent016,0.0,1.0029375,P29,-49.64916493941327,,,3.6680286194261207
P29_sent060,0.0,1.002,P29,-48.88295200892857,,,3.786092089005516
P29_sent152,0.0,1.002,P29,-50.799640266262756,,,3.2874725963021323
P29_sent084,0.0,1.0029375,P29,-50.18501873405612,,,2.66128555010841
P29_sent094,0.0,1.0039375,P29,-50.26410036670919,,,2.1576822661162396
P29_sent128,0.0,1.001,P29,-51.174535634566325,,,1.4007201777251232
P29_sent044,0.0,1.0029375,P29,-50.67496412627551,,,2.4291418680973464
P29_sent130,0.0,1.0039375,P29,-50.303242586096935,,,2.379870547200561
P29_sent162,0.0,1.002,P29,-50.154660594706634,,,2.631686637588075
P29_sent022,0.0,1.001,P29,-49.836301219706634,,,3.7443680567019513
P29_sent106,0.0,1.002,P29,-51.67348433514031,,,2.593719162074266
P29_sent052,0.0,1.0,P29,-48.65561722735969,,,3.051676867592196
P29_sent064,0.0,1.0039375,P29,-52.6855319276148,,,6.470682194258568
P29_sent158,0.0,1.001,P29,-43.22469407684949,,,9.064909277639043
P29_sent120,0.0,1.002,P29,-49.47625358737245,,,3.9119448082962203
P29_sent174,0.0,1.002,P29,-50.414874641262756,,,3.280305931275107
P29_sent100,0.0,1.002,P29,-46.53925681600765,,,8.341236804869414
P29_sent164,0.0,1.0,P29,-51.566520846619895,,,2.0986777727325494
P29_sent112,0.0,1.002,P29,-44.01846002072704,,,12.198725126778069
P29_sent170,0.0,1.002,P29,-49.88687320631377,,,2.2083236491686087
P29_sent142,0.0,1.0029375,P29,-50.55132433832908,,,1.9644433875247476
P29_sent088,0.0,1.0019375,P29,-48.78758769132653,,,3.7578598220076387
P29_sent132,0.0,1.002,P29,-50.89540816326531,,,5.15886575264376
P29_sent006,0.0,1.0029375,P29,-49.99749382174745,,,2.1849071497104404
P29_sent194,0.0,1.001,P29,-50.32540955835459,,,1.1194474087153719
P29_sent136,0.0,1.0029375,P29,-49.763348014987244,,,2.151966996281846
P29_sent010,0.0,1.001,P29,-49.21537189094388,,,3.9983657448724843
P29_sent048,0.0,1.0019375,P29,-50.20303531568877,,,2.654373554128
P29_sent098,0.0,1.006875,P29,-49.77103061868687,,,2.968671922961355
P29_sent042,0.0,1.001,P29,-49.93377810108419,,,3.1045552062731163
P29_sent184,0.0,1.0029375,P29,-46.56874302455357,,,10.230983641644528
P29_sent096,0.0,1.0029375,P29,-48.651591398278065,,,2.835667952175635
P29_sent000,0.0,0.001,P29,,,,
P29_sent028,0.0,1.0039375,P29,-49.877805125956634,,,3.82645400018061
P29_sent008,0.0,1.0029375,P29,-51.07528997927296,,,3.1775852819238155
P29_sent076,0.0,1.0029375,P29,-50.256626674107146,,,2.6731756111134466
P29_sent166,0.0,1.002,P29,-49.05717873086735,,,8.354948393380106
P29_sent122,0.0,0.9990625,P29,-51.03319814253827,,,2.86179679922163
P29_sent180,0.0,1.0029375,P29,-50.190160634566325,,,1.7917755573028424
P29_sent188,0.0,1.001,P29,-50.23090222417092,,,1.8366930606678329
P29_sent070,0.0,1.002,P29,-50.342155612244895,,,3.1640907264867355
P29_sent108,0.0,1.0039375,P29,-50.41943857621173,,,3.7427247951277725
P29_sent148,0.0,1.0019375,P29,-50.045190927933675,,,3.0477197329219
P29_sent186,0.0,1.0019375,P29,-52.3591159119898,,,2.5275646390625175
P29_sent072,0.0,1.002,P29,-50.43409199617347,,,2.884519725637775
P29_sent198,0.0,1.0039375,P29,-50.931849888392854,,,1.6135574472812904
P29_sent116,0.0,1.0039375,P29,-51.66219905931123,,,2.6355623917767597
P29_sent046,0.0,1.0019375,P29,-51.54052236128827,,,2.487325840076565
P29_sent192,0.0,1.005875,P29,-49.23979541508838,,,0.6289531594885416
P29_sent012,0.0,1.0029375,P29,-49.522485849808675,,,3.2771254572314277
P29_sent074,0.0,1.0029375,P29,-49.480633171237244,,,3.4826815028128246
P29_sent190,0.0,1.015625,P29,-50.17947265625,,,3.6098668043220936
P29_sent040,0.0,1.0029375,P29,-51.23545619419643,,,2.5448508806029855
P29_sent182,0.0,1.002,P29,-48.502810108418366,,,6.384683843579307
P29_sent196,0.0,1.001,P29,-50.36054587850765,,,3.0858241400136848
P29_sent058,0.0,1.0039375,P29,-49.405587332589285,,,3.046568335199069
P29_sent056,0.0,1.0039375,P29,-49.367067920918366,,,2.802286691195344
P29_sent176,0.0,1.002,P29,-50.26826570471939,,,2.442177754430319
P29_sent086,0.0,1.002,P29,-48.84462193080357,,,2.787055572136399
P29_sent156,0.0,1.0019375,P29,-48.27695013552296,,,3.233201975695846
P29_sent144,0.0,1.006875,P29,-49.608590790719695,,,2.7975438901802008
P29_sent118,0.0,0.9990625,P29,-52.35160734215561,,,2.481869005352089
P29_sent160,0.0,1.006875,P29,-49.723746251578284,,,2.8007756802221717
P29_sent114,0.0,1.002,P29,-50.56768674266581,,,2.9633658747951728
P29_sent146,0.0,1.006875,P29,-61.40377900094697,,,6.638488777254917
P29_sent062,0.0,1.0019375,P29,-49.154321787308675,,,4.913910182094918
P29_sent102,0.0,1.0029375,P29,-51.55626195790816,,,2.839431748493924
P29_sent110,0.0,1.004875,P29,-51.51470822704081,,,1.7843241040495155
P29_sent078,0.0,1.0029375,P29,-47.223363759566325,,,6.043059433638113
P29_sent002,0.0,1.0029375,P29,-49.20136120854592,,,3.899759480587276
P29_sent092,0.0,1.002,P29,-52.0144192442602,,,1.734074719044675
P29_sent172,0.0,1.002,P29,-48.80190728635204,,,2.7790939227815166
P29_sent082,0.0,1.001,P29,-50.13018674266581,,,3.6273376524234333
P29_sent104,0.0,1.001,P29,-48.66178053252551,,,7.459352646719755
P29_sent054,0.0,1.002,P29,-49.605060188137756,,,2.295627323269213
P29_sent020,0.0,1.0029375,P29,-48.53319814253827,,,3.9885051291570512
P29_sent004,0.0,1.002,P29,-50.722432039221935,,,5.350027295332976
P29_sent066,0.0,1.0019375,P29,-49.642408721301024,,,2.712907962984316
P29_sent178,0.0,1.0029375,P29,-46.25879902742347,,,5.660127302852395
P29_sent034,0.0,1.002,P29,-52.28051259566327,,,6.646249972682812
P29_sent154,0.0,1.0019375,P29,-50.45962711256377,,,2.6895250197384346
P29_sent134,0.0,1.002,P29,-47.80205676020408,,,6.243005605846979
P29_sent030,0.0,1.002,P29,-46.6369479432398,,,9.517893238192798
P29_sent050,0.0,1.0029375,P29,-50.67182019292092,,,2.8050247861722646
P29_sent032,0.0,1.0029375,P29,-50.48139548788265,,,2.494932434851288
P29_sent150,0.0,1.002,P29,-49.417460538903065,,,2.7587967228800316
P29_sent138,0.0,1.002,P29,-50.93159578284439,,,3.1265311731713883
P29_sent038,0.0,1.006875,P29,-49.37887172506313,,,3.074432449717878
P29_sent168,0.0,1.006875,P29,-49.80661103219697,,,1.9752853393470273
P29_sent200,0.0,1.0039375,P29,-84.73119618941327,,,5.327911099323469
P29_sent124,0.0,1.002,P29,-50.92088847257653,,,2.917874393799031
P29_sent090,0.0,1.0039375,P29,-48.60821906887755,,,5.091007162905046
P28_sent195,0.0,1.001,P28,-49.61876195790816,,,0.8601696492707243
P28_sent139,0.0,1.001,P28,-49.60271843112245,,,1.745474605208253
P28_sent155,0.0,1.001,P28,-49.02677076690051,,,3.0549437445738565
P28_sent147,0.0,1.001,P28,-48.741131218112244,,,3.8391757966798012
P28_sent019,0.0,1.002,P28,-48.497583506058675,,,2.0270197682211775
P28_sent011,0.0,1.001,P28,-48.392847177933675,,,3.358042429969527
P28_sent169,0.0,1.001,P28,-49.14093391262755,,,0.86065684915242
P28_sent179,0.0,1.001,P28,-49.837626554528065,,,0.5870700787605223
P28_sent015,0.0,1.0019375,P28,-48.04120495854592,,,3.4798020676006285
P28_sent039,0.0,1.001,P28,-47.36670918367347,,,4.159216359882997
P28_sent107,0.0,1.0,P28,-49.435173190369895,,,1.1179682132791289
P28_sent071,0.0,1.001,P28,-48.889917490433675,,,0.41274832934971695
P28_sent001,0.0,1.001,P28,-49.284792530293366,,,3.8414148286845045
P28_sent079,0.0,1.001,P28,-49.34044164540816,,,1.7780597659924453
P28_sent131,0.0,1.0,P28,-49.83197644292092,,,1.7783629366766878
P28_sent053,0.0,1.004875,P28,-47.978002431441325,,,3.107756875233245
P28_sent105,0.0,1.001,P28,-48.72103196747449,,,2.4350841339087275
P28_sent129,0.0,1.001,P28,-48.7795559630102,,,0.7913352157916496
P28_sent093,0.0,1.0019375,P28,-47.51380640146684,,,4.317687901558406
P28_sent029,0.0,1.001,P28,-49.728490712691325,,,2.6784503316918844
P28_sent027,0.0,1.002,P28,-47.95728535554847,,,2.570458074561868
P28_sent059,0.0,1.001,P28,-48.417211415816325,,,3.392713755159974
P28_sent073,0.0,1.0136875,P28,-48.39754971590909,,,2.933498978222315
P28_sent091,0.0,1.002,P28,-49.63499980070153,,,1.6347832929355137
P28_sent085,0.0,1.002,P28,-49.289530851403065,,,3.023305716010791
P28_sent031,0.0,1.002,P28,-49.44571607940051,,,3.0637391379679517
P28_sent157,0.0,1.001,P28,-47.671411631058675,,,3.124852425665936
P28_sent055,0.0,1.002,P28,-47.66158123405612,,,1.4902171686485453
P28_sent081,0.0,1.0019375,P28,-50.006950534119895,,,2.923074434754973
P28_sent075,0.0,1.001,P28,-48.63465601084184,,,1.0878233909892154
P28_sent067,0.0,1.001,P28,-48.62139768016581,,,4.181366080857657
P28_sent049,0.0,1.001,P28,-48.48590461575255,,,2.6344851767021975
P28_sent109,0.0,1.002,P28,-47.92558693399235,,,1.6537158018027451
P28_sent113,0.0,1.001,P28,-49.49570013552296,,,2.3555809027757
P28_sent125,0.0,0.9980625,P28,-49.97036431760204,,,3.275376099440056
P28_sent141,0.0,1.001,P28,-48.872638313137756,,,3.3145989897636845
P28_sent035,0.0,1.001,P28,-49.93323999521684,,,2.6178216727329335
P28_sent009,0.0,1.001,P28,-48.77924206792092,,,2.559746426452924
P28_sent189,0.0,1.001,P28,-49.09610670440051,,,0.8887300738592989
P28_sent175,0.0,1.001,P28,-50.41574158960459,,,1.860046568099734
P28_sent171,0.0,1.001,P28,-50.00840043048469,,,0.8690276453060273
P28_sent193,0.0,1.001,P28,-49.10913584183673,,,0.7718959056484689
P28_sent133,0.0,1.001,P28,-50.358174226721935,,,1.633837530529438
P28_sent151,0.0,1.002,P28,-50.746113679846935,,,2.4372992613332434
P28_sent013,0.0,1.002,P28,-49.4980618223852,,,3.3365403890661067
P28_sent061,0.0,1.002,P28,-47.12208027742347,,,3.446575409455411
P28_sent173,0.0,1.001,P28,-49.4445950255102,,,1.4120755776653322
P28_sent137,0.0,1.001,P28,-50.329171316964285,,,0.8436865348929956
P28_sent121,0.0,1.001,P28,-48.5879055723852,,,2.962983118833116
P28_sent047,0.0,1.002,P28,-48.79369618941327,,,2.8966427954539027
P28_sent041,0.0,1.0029375,P28,-48.833949497767854,,,2.5966177839988474
P28_sent143,0.0,1.0,P28,-49.660226004464285,,,2.7861081788871793
P28_sent021,0.0,1.0029375,P28,-44.56545958227041,,,8.079258327150484
P28_sent185,0.0,1.001,P28,-49.044847138073976,,,2.239772241700562
P28_sent065,0.0,0.9941875,P28,-48.08271585051546,,,4.126341098402373
P28_sent123,0.0,1.001,P28,-49.434934032206634,,,0.5819876987546406
P28_sent145,0.0,1.001,P28,-49.118722098214285,,,2.355804614795371
P28_sent043,0.0,1.001,P28,-48.93099290497449,,,2.322942715060382
P28_sent115,0.0,1.001,P28,-48.47670699139031,,,2.9877001544722166
P28_sent037,0.0,1.0019375,P28,-48.924490792410715,,,3.2131572772739254
P28_sent197,0.0,1.0185625,P28,-48.925234375,,,2.662751998833773
P28_sent167,0.0,1.0,P28,-51.234200613839285,,,1.3622866701199348
P28_sent111,0.0,1.001,P28,-48.97251674107143,,,2.306939263114608
P28_sent089,0.0,1.001,P28,-48.688645966198976,,,3.293191903388501
P28_sent095,0.0,0.986375,P28,-48.75369482925258,,,1.5649256575498702
P28_sent057,0.0,1.0029375,P28,-46.08726781728316,,,8.305796456777305
P28_sent119,0.0,1.001,P28,-49.436697823660715,,,2.3492224070250884
P28_sent187,0.0,1.001,P28,-49.74715501434949,,,2.7940491376480505
P28_sent097,0.0,1.01275,P28,-48.78129438920455,,,1.8484348085000777
P28_sent199,0.0,0.996375,P28,-50.00175382653061,,,1.4140577512977357
P28_sent163,0.0,1.001,P28,-50.07940549266581,,,1.6261572818549146
P28_sent025,0.0,0.985375,P28,-47.871733046069586,,,3.732174790653711
P28_sent033,0.0,1.002,P28,-49.303387077487244,,,2.9515675050205274
P28_sent191,0.0,1.001,P28,-49.955775669642854,,,0.8143239528074879
P28_sent165,0.0,1.002,P28,-48.624531648596935,,,2.9012298180135705
P28_sent023,0.0,1.001,P28,-48.93422652264031,,,2.534376024039484
P28_sent181,0.0,1.001,P28,-48.004568917410715,,,2.357542290354992
P28_sent183,0.0,1.0019375,P28,-49.439527861926024,,,1.7026092415423193
P28_sent161,0.0,1.002,P28,-49.446254185267854,,,1.9644941733778865
P28_sent101,0.0,1.0,P28,-48.83035216039541,,,0.5385610030110577
P28_sent149,0.0,1.001,P28,-49.55043746014031,,,2.284904693718187
P28_sent177,0.0,1.001,P28,-49.094318000637756,,,3.411613528110882
P28_sent117,0.0,1.001,P28,-48.77475286989796,,,1.722774592758089
P28_sent099,0.0,1.001,P28,-49.21898915816327,,,1.9737314242308388
P28_sent153,0.0,1.001,P28,-49.746268136160715,,,1.7577146692659724
P28_sent003,0.0,1.001,P28,-49.53236607142857,,,1.452863606238549
P28_sent087,0.0,1.001,P28,-47.95644830197704,,,2.1975509305861527
P28_sent017,0.0,0.9921875,P28,-47.49370771585052,,,3.263505213637435
P28_sent159,0.0,1.001,P28,-48.760139309630105,,,1.991447439521692
P28_sent127,0.0,1.001,P28,-47.74424525669643,,,3.434564573908286
P28_sent063,0.0,1.0,P28,-48.230827487244895,,,2.9506434213565784
P28_sent045,0.0,1.001,P28,-48.59576789700255,,,1.6729704965911791
P28_sent005,0.0,1.002,P28,-48.040492466517854,,,2.7005151463151904
P28_sent077,0.0,1.001,P28,-48.214674346301024,,,3.6490168425293685
P28_sent069,0.0,1.001,P28,-48.979412468112244,,,2.726554810694961
P28_sent051,0.0,1.001,P28,-48.6853176817602,,,3.2657725293230966
P28_sent083,0.0,1.001,P28,-48.149204799107146,,,3.2425934257051185
P28_sent007,0.0,1.001,P28,-47.83651048309949,,,2.8000116984304224
P28_sent135,0.0,1.0,P28,-51.056227080676024,,,1.0336194838626618
P28_sent103,0.0,1.001,P28,-48.7807467713648,,,0.5653650811201825
P27_sent022,0.0,1.001,P27,-51.52313356983419,,,0.9258467818630685
P27_sent152,0.0,1.0,P27,-50.55702925701531,,,0.8723788584570684
P27_sent060,0.0,1.0019375,P27,-51.64429707429847,,,3.1754891106059393
P27_sent116,0.0,1.002,P27,-52.844019052933675,,,1.5972672784587933
P27_sent006,0.0,1.001,P27,-51.81245515784439,,,7.557774573176005
P27_sent040,0.0,1.002,P27,-47.94726064253827,,,5.469348714635575
P27_sent082,0.0,1.001,P27,-48.90508908641581,,,4.095240092427985
P27_sent092,0.0,1.0,P27,-50.07187699298469,,,3.9016865148936883
P27_sent186,0.0,1.001,P27,-50.841517857142854,,,0.8668976336361212
P27_sent018,0.0,1.0,P27,-51.295524752869895,,,1.8217388096946365
P27_sent090,0.0,1.001,P27,-48.83555385044643,,,5.110838188512419
P27_sent070,0.0,1.0019375,P27,-50.56376554528061,,,2.885417080790135
P27_sent126,0.0,1.001,P27,-52.91392299107143,,,1.8602385124186034
P27_sent080,0.0,1.001,P27,-51.761355030293366,,,0.8717362320788649
P27_sent110,0.0,1.001,P27,-50.068035514987244,,,3.9041900921089603
P27_sent180,0.0,1.002,P27,-49.53606804049745,,,6.7889712053036
P27_sent052,0.0,1.0019375,P27,-52.50771783322704,,,3.1271515325820802
P27_sent102,0.0,1.001,P27,-50.061279296875,,,3.800915913645853
P27_sent044,0.0,1.0029375,P27,-49.77392578125,,,6.049912983945766
P27_sent088,0.0,1.0,P27,-51.04525569993623,,,3.73309319589176
P27_sent028,0.0,1.001,P27,-47.399737922512756,,,8.646682904030733
P27_sent144,0.0,1.001,P27,-50.96966179049745,,,3.605749142936922
P27_sent114,0.0,1.001,P27,-49.776875398596935,,,2.759800282944279
P27_sent148,0.0,1.001,P27,-52.431640625,,,3.174944230501687
P27_sent058,0.0,1.001,P27,-50.749302455357146,,,3.3689863525774317
P27_sent054,0.0,1.0019375,P27,-49.52300402582908,,,6.027423907164948
P27_sent198,0.0,1.002,P27,-50.987528898278065,,,3.269149272468762
P27_sent056,0.0,1.001,P27,-49.44496372767857,,,5.868709785662024
P27_sent146,0.0,1.001,P27,-53.070043447066325,,,1.4242208662758573
P27_sent010,0.0,1.001,P27,-50.00243144132653,,,2.5577700796892584
P27_sent068,0.0,1.0029375,P27,-50.013746611926024,,,2.908100647558733
P27_sent072,0.0,1.001,P27,-50.214878627232146,,,2.3665346709790676
P27_sent196,0.0,1.001,P27,-52.40132732780612,,,7.486450348563438
P27_sent194,0.0,1.002,P27,-50.009197624362244,,,8.97690747115461
P27_sent140,0.0,1.002,P27,-52.08219068877551,,,1.2496547922329508
P27_sent078,0.0,1.002,P27,-50.482780612244895,,,2.0905619841554497
P27_sent066,0.0,1.001,P27,-50.519700653698976,,,3.845370602548022
P27_sent050,0.0,1.001,P27,-49.831518056441325,,,6.137552324384953
P27_sent014,0.0,1.0,P27,-50.733273875956634,,,2.605208833926504
P27_sent120,0.0,1.002,P27,-51.284991828762756,,,2.774502774266022
P27_sent190,0.0,1.0,P27,-51.1340481505102,,,0.4501595090339743
P27_sent032,0.0,0.9990625,P27,-50.09295778858419,,,2.377013211209391
P27_sent172,0.0,1.001,P27,-52.210229990433675,,,1.131646828135585
P27_sent016,0.0,1.0,P27,-51.801583426339285,,,1.802751351348193
P27_sent200,0.0,0.9985,P27,-50.054896763392854,,,4.909462113048635
P27_sent024,0.0,1.002,P27,-51.41754524075255,,,2.315716326753635
P27_sent086,0.0,1.0,P27,-50.30400988520408,,,3.3817213585932366
P27_sent160,0.0,1.002,P27,-51.667460538903065,,,1.7543962411535157
P27_sent046,0.0,1.001,P27,-49.14375398596939,,,6.012093159257442
P27_sent074,0.0,1.002,P27,-48.509935028698976,,,2.553913768186761
P27_sent150,0.0,1.0,P27,-50.763706752232146,,,2.835904493074695
P27_sent062,0.0,1.0019375,P27,-49.92362384406888,,,3.2064349343579863
P27_sent192,0.0,1.0019375,P27,-52.37289740114796,,,4.928893528682703
P27_sent170,0.0,1.001,P27,-51.34829400510204,,,2.9397910986332363
P27_sent136,0.0,1.001,P27,-50.2189791932398,,,6.780736989244625
P27_sent166,0.0,1.001,P27,-50.986004264987244,,,1.3722065694105554
P27_sent138,0.0,1.001,P27,-53.780388034119895,,,2.9123900472550712
P27_sent030,0.0,1.001,P27,-51.2378079161352,,,1.1182010907450035
P27_sent112,0.0,1.0019375,P27,-50.74844547193877,,,3.8100420784877373
P27_sent106,0.0,1.002,P27,-51.41469029017857,,,1.3289623312263963
P27_sent130,0.0,1.001,P27,-52.26954121492347,,,2.6301168370922596
P27_sent036,0.0,1.001,P27,-49.79151387117347,,,4.0253354095269005
P27_sent098,0.0,1.001,P27,-51.31827467315051,,,2.722856650413048
P27_sent000,0.0,0.001,P27,,,,
P27_sent164,0.0,1.001,P27,-48.22786790497449,,,3.07018664012236
P27_sent176,0.0,1.0,P27,-50.58979392538265,,,1.028269189031092
P27_sent128,0.0,1.0,P27,-50.66407246492347,,,2.366808055711301
P27_sent100,0.0,1.0,P27,-51.408427335778065,,,5.044514702831994
P27_sent174,0.0,1.0,P27,-50.29143913424745,,,0.6246030648300316
P27_sent108,0.0,1.001,P27,-51.99081732302296,,,2.862789012633696
P27_sent034,0.0,1.001,P27,-51.60996791294643,,,1.9571015734853763
P27_sent002,0.0,1.0019375,P27,-48.221315967793366,,,9.776701939179024
P27_sent158,0.0,1.002,P27,-51.5654147401148,,,3.315638772656717
P27_sent162,0.0,1.001,P27,-49.769117705676024,,,5.2112126035845066
P27_sent096,0.0,1.001,P27,-50.711296237244895,,,1.534477812871276
P27_sent026,0.0,1.001,P27,-50.95469447544643,,,3.8553813684463005
P27_sent020,0.0,1.0,P27,-52.340740593112244,,,2.045597276898107
P27_sent094,0.0,1.002,P27,-44.68938835299745,,,9.68190041871899
P27_sent184,0.0,1.001,P27,-50.932243502869895,,,1.910457088612298
P27_sent124,0.0,1.001,P27,-50.315454599808675,,,3.1571717518287166
P27_sent012,0.0,1.001,P27,-52.42896006058673,,,2.0709524265769783
P27_sent084,0.0,1.0019375,P27,-49.02138472576531,,,4.948639373065875
P27_sent134,0.0,1.0,P27,-52.2123873963648,,,3.9560530849902644
P27_sent042,0.0,1.0019375,P27,-52.43523796237245,,,2.0739672692755065
P27_sent104,0.0,1.001,P27,-51.494464485012756,,,1.2656446574047262
P27_sent008,0.0,1.001,P27,-51.61465142697704,,,0.7337094621556188
P27_sent048,0.0,1.001,P27,-50.36310188137755,,,3.9043094114613757
P27_sent076,0.0,1.002,P27,-50.273457429846935,,,2.131412056203221
P27_sent118,0.0,1.001,P27,-50.53721898915816,,,1.6518821710121703
P27_sent154,0.0,1.0,P27,-51.061638034119895,,,2.030740162644303
P27_sent168,0.0,1.001,P27,-51.73934251434949,,,1.1464481453440154
P27_sent122,0.0,1.001,P27,-50.179373604910715,,,3.6601452363036273
P27_sent004,0.0,1.001,P27,-51.08636100924745,,,0.8306353195048564
P27_sent142,0.0,1.001,P27,-51.308085538903065,,,2.1318430122370877
P27_sent156,0.0,1.002,P27,-52.28506656568877,,,0.9004554668099782
P27_sent182,0.0,1.001,P27,-50.4714205994898,,,3.2965799500366852
P27_sent178,0.0,1.001,P27,-50.45258689413265,,,0.8108739324326653
P27_sent132,0.0,1.0,P27,-51.31682975924745,,,1.0800366243088408
P27_sent188,0.0,1.002,P27,-50.90180066167092,,,3.4473442980908313
P27_sent064,0.0,1.0029375,P27,-48.77459841358419,,,6.154337218692887
P27_sent038,0.0,1.001,P27,-51.968426139987244,,,2.5527564555910667
P26_sent070,0.0,1.0029375,P26,-79.78550502232143,,,6.691376442840745
P26_sent140,0.0,1.001,P26,-66.7513352997449,,,6.147830934090218
P26_sent054,0.0,1.0049375,P26,-72.32052176339286,,,6.819492655364059
P26_sent108,0.0,1.005875,P26,-49.65794172190657,,,2.0770945931485256
P26_sent080,0.0,1.0029375,P26,-45.596211336096935,,,2.9538577552289986
P26_sent150,0.0,1.002,P26,-56.474494778380105,,,7.737894614698732
P26_sent048,0.0,1.0029375,P26,-48.80162328603316,,,1.7447600459204997
P26_sent010,0.0,1.0039375,P26,-76.38399334343113,,,4.417210185254625
P26_sent148,0.0,1.001,P26,-46.1005709901148,,,9.814381910254
P26_sent006,0.0,1.001,P26,-46.64363938934949,,,5.898563136804125
P26_sent067,0.0,4.0029375,P26,,,,
P26_sent086,0.0,1.0029375,P26,-57.51090162627551,,,4.8767165704561295
P26_sent028,0.0,1.002,P26,-45.266825773278065,,,6.106067180243096
P26_sent018,0.0,1.0029375,P26,-81.2283711336097,,,4.366798429201475
P26_sent119,0.0,4.0029375,P26,,,,
P26_sent038,0.0,1.0019375,P26,-47.631228077168366,,,3.8568910693309624
P26_sent060,0.0,1.006875,P26,-76.39898496685606,,,4.5537558347741305
P26_sent130,0.0,1.0029375,P26,-53.25235670440051,,,2.9720074179395812
P26_sent143,0.0,4.0029375,P26,,,,
P26_sent134,0.0,1.002,P26,-58.69038982780612,,,7.892448564143067
P26_sent122,0.0,1.0039375,P26,-81.34596221301021,,,3.946768841055796
P26_sent016,0.0,1.0049375,P26,-76.73350306919643,,,3.7194265296386555
P26_sent092,0.0,1.002,P26,-47.99970603475765,,,0.8342501044210877
P26_sent114,0.0,1.002,P26,-69.71482382015306,,,3.838078438916627
P26_sent008,0.0,1.002,P26,-51.322529695471935,,,5.5960948345206205
P26_sent024,0.0,1.001,P26,-82.30235570790816,,,5.621886050752283
P26_sent088,0.0,1.002,P26,-71.87910056600765,,,6.506632286603336
P26_sent132,0.0,1.0019375,P26,-49.13815369897959,,,2.0564228850120747
P26_sent072,0.0,1.001,P26,-44.75526147959184,,,7.139385824120765
P26_sent194,0.0,1.001,P26,-54.35522959183673,,,9.613439816059842
P26_sent173,0.0,4.0029375,P26,,,,
P26_sent104,0.0,1.002,P26,-46.38237902582908,,,4.40654565384232
P26_sent112,0.0,1.001,P26,-45.819316007653065,,,4.6825197530443345
P26_sent168,0.0,1.0,P26,-48.33022261639031,,,3.2480649995136126
P26_sent159,0.0,4.002,P26,,,,
P26_sent100,0.0,1.002,P26,-68.53478754783163,,,8.080156952294534
P26_sent188,0.0,1.001,P26,-78.85029197225765,,,5.128271192208649
P26_sent139,0.0,4.0029375,P26,,,,
P26_sent084,0.0,1.001,P26,-60.83528977997449,,,6.75736850149658
P26_sent058,0.0,1.001,P26,-47.37857740752551,,,4.732464437870854
